text,label
uk jun rics house price balance actual 65 vs 73 previous est 70,14
panasonic factory in kansas to create 8000 jobs governor says,14
moodys on governments of germany and italy says halt to russian gas supplies would significantly weaken growth and fiscal metrics,14
un chief guterres says critical step forward in talks to resume ukraine grain black sea exports more technical work will now be needed to materialize todays progress today is an important and substantive step a step on the way to a comprehensive agreement,14
fed beige book substantial price increases were reported across all districts at all stages of consumption though three quarters noted moderation in prices for construction inputs such as lumber and steel,14
us jun fedral budget balance actual 890b vs 660b previous est 765b,14
turkish defence minister says agreed to ensure safety of routes for grains says will sign agreement next week,14
turkeys defence minister decided to form a coordination center with russia ukraine united nations for export of grains agreed on joint controls for checking grains at harbours,14
white house boushey bidens priority is getting energy price under control,14
asked about ukraine grain talks in turkey un spokesman says we believe that this is something positive,14
un secretary general will make a statement at 1900 gmt on the istanbul talks on the grain issue,14
average american worker has lost 3400 in annual wages under biden thanks to inflation ,14
europe most likely will not have enough gas for fallwinter period head of hungarian pm,14
us president biden us june inflation data is unacceptably high but also out of date given recent drop in gasoline prices,14
white house economic adviser deese cpi data shows urgency for congress to pass legislation to spur us semiconductors manufacturing cnbc,14
us cpi mom jun actual 13 vs 10 previous est 11 us cpi yoy jun actual 91 vs 86 previous est 88 us core cpi mom jun actual 07 vs 06 previous est 05 us core cpi yoy jun actual 59 vs 60 previous est 57,14
us cpi yoy jun actual 91 vs 86 previous est 88,14
iran president raisi says tehran will not retreat from its rightful and logical stance in talks to revive 2015 nuclear pact state v,14
eurozone industrial production mom may actual 08 vs 04 previous est 03,14
iea says strong policy intervention needed on energy use or else world economic recovery at risk,14
china commerce ministry will extend antidumping tariffs on acrylic fiber imported from japan south korea and turkey for five years from july 14,14
china customs trade growth in may and june reversed declining trend in april china customs foreign trade faces instabilities uncertain factors,14
shanghais most active copper contract falls more than 3,14
canadas naturalgas turbine export back to germany for use in the nord stream pipeline for supplies from russia could be delayed due to ukraine local media,14
skorean won opens onshore trade at 13075 per dollar vs 13121 at previous close,14
chinas shanghai reports 0 new cases outside quarantined areas for july 12 vs 3 a day earlier,14
uk economic plan needs more than tax cuts warn three reports ft,14
japan business mood subdued on chip shortage raw material costs rtrs,14
canada deal on nord stream turbines covers extensive period globe,14
chinese farmers are churning out so much pork this year that its shaking up world markets for the meat bbg,14
libyas noc says the negotiations are conducted to let carriers carry exports from es sider port and resume output in al waha and mellita fields statement,14
new zealand jun food price inflation mom actual 12 vs 07 previous,14
us energy secretary granholm says miners can help diversify clean energy supply chains,14
us energy secretary granholm our concern is that critical minerals could be vulnerable to manipulation,14
us labor department fake june cpi release is circulating online,14
ukraine ministry says monthly grain exports could be increased by 500000 tonnes if backlog clears through bystre,14
ukraine infrastructure ministry says 16 ships passed through danubes newly reopened bystre rivermouth in past 4 days reopening of bystre rivermouth important step to speeding up grain export,14
wh economic adviser brian deese headline inflation from last month will be significantly affected by stale gas price data,14
biden says china is a real problem,14
us total petroleum consumption to rise 700000 bpd to 2048 million bpd in 2022 vs rise of 75000 bpd last month eia us petroleum demand to rise 320000 bpd to 208 million bpd in 2023 vs rise of 200000 bpd last month eia,14
us nfib small business optimism jun actual 895 vs 931 previous,14
eurozone zew economic sentiment jul actual 511 vs 280 previous,14
german zew economic sentiment jul actual 538 vs 280 previous est 405,14
japans yenbased wholesale import prices rose 463 in june from year earlier which is fastest pace of rise since comparable data became available in 1980 boj official,14
skorean won opens onshore trade at 13110 per dollar vs 13039 at previous close,14
japan jun ppi yoy actual 92 vs 91 previous est 88 japan jun ppi mom actual 07 vs 00 previous est 05,14
international energy agency birol world has not seen worst of energy crisis,14
international energy agency birol says world in first global energy crisis,14
japan pm has 3 golden years to deal with inflation energy defense nikkei,14
uk transport secretary grant shapps says defence spending must be raised to 3 the times,14
uk retail sales flops as inflation hits consumers ft,14
australia jun cba house holding spending mom actual 09 vs 29 previous australia jun cba house holding spending yoy actual 119 vs 79 previous,14
uk june brc retail sales monitor yoy actual 13 vs 15 previous est 12,14
new zealand may permanentlongterm migration actual 828 vs 80 previous new zealand may external migration amp visitors actual 2630 vs 7010 previous,14
us said to get ready to extend covid health emergency friday report,14
us plans to renew but not expand temporary protected status for venezuelans in the united states sources,14
ukraines zelenskiy says he spoke to turkeys erdogan about need to unblock ukrainian ports and resume grain exports,14
us cb employment trends index jun actual 11938 vs 11977 previous,14
german economy ministry spokesperson gas situation in germany is serious but security of supply currently guaranteed,14
german economy ministry spokesperson talks on uniper to be concluded soon,14
italian retail sales mom may actual 19 vs 00 previous est 04,14
japan pm kishida govt ready to take additional new steps to cushion blow from rising fuel food prices,14
skorean won opens onshore trade at 12970 per dollar vs 13004 at previous close,14
japan may core machinery orders yoy actual 74 vs 190 previous est 58 japan may core machinery orders mom actual 56 vs 108 previous est 55,14
japan jun money stock m2 yoy actual 33 vs 32 previous est 31 japan jun money stock m3 yoy actual 30 vs 29 previous est 28,14
new zealand jun electronic card retail sales mom actual 01 vs 19 previous new zealand jun electronic card retail sales yoy actual 19 vs 07 previous,14
the fallout from the war in ukraine is weighing on the german economy with growth projected to slow to about 12 percent in 2022 and 08 percent in 2023 read our annual economic assessment and policy recommendations for 12  ,14
benin made significant strides in managing its economy over the past five years but hardwon economic gains are at risk read the imf country focus interview to find out how the country is addressing these current challenges  ,14
official gdp data take weeks or months to become available but imf researchers have developed a nowcasting tool enabled by machine learning to track economies in realtime see our blog for more  ,14
our latest us economic growth forecast has again been revised down to 23 and 10 for 2022 and 2023 respectively find out what policies can be taken to help restore price stability amp lay the foundation for strong economic growth  unitedstates ,14
in the middle east and central asia tax revenue as a share of gdp remains relatively low despite progress in many countries read the imfblog  ,14
greenhouse gas emissions plunged 46 in 2020 many hoped that this might be a turning point in the climatechange fight however the latest data dashed those hopes as our chart of the week shows  ,14
real gdp for the european union increased a seasonally adjusted 061 in the first quarter of 2022 revised from 073 per statistical office eurostat  ,14
permits to build privately owned us housing decreased 06 to a seasonally adjusted annual rate of 1685 million units in june see the breakdown by single and multifamily housing in fred  ,14
per eu statistics office eurostat consumer prices in the 19country euro area were up 86 for the 12 months ending in june see the longterm trend in fred  ,14
us import prices rose 02 in june following a 05 increase in may excluding fuel prices which grew 57 import prices in june fell 05  ,14
us retail and food service sales increased 10 in june to 6806 billion sales at gasoline stations and food and beverage stores rose 36 and 04 respectively while sales at department stores decreased 26  ,14
initial claims for unemployment insurance benefits increased by 9000 in the week ended july 9 to 244000 the fourweek moving average rose for a sixth straight week to 235750  ,14
beige book economic conditions in the eighth district have improved at a modest pace since the previous report  ,14
the consumer price index cpi increased a seasonally adjusted 13 in june up from a 10 increase in may  ,14
producer price index for final demandrepresenting the wholesale cost of us goods and servicesrose a seasonally adjusted 11 in june from a year earlier prices were up 112 seasonally adjusted after increasing 108 in may  ,14
gasoline food and shelter were the largest contributors to the consumer price index cpi increase in june rising a seasonally adjusted 112 10 and 06 respectively according to blsgov  ,14
from a year earlier the consumer price index cpi in june was up 91 not seasonally adjusted the largest increase since november 1981  ,14
us export prices rose 07 in june after advancing 29 in may prices for agricultural exports fell 03 for the month while nonagricultural export prices rose 09  ,14
us industrial production declined for the first time in six months in june edging down 02 see this result alongside federalreserve annual revisions in archival database alfred  ,14
the fred blog tracks data from indeed on the percentage change in job postings for seven countries the earliest bounce back in job postings to prepandemic levels was in australia at the end of 2020 and soon after in the us  ,14
labor constraints may be the greatest longterm obstacle to growth for a resurgent us manufacturing sector seeing output and job gains  ,14
a resurgent us manufacturing sector has added about 13 million jobs since the covid19 recession and seen output rise past prepandemic levels  ,14
sticky price cpi slowtochange consumer prices from atlantafed increased at an annualized rate of 81 in june up from a 75 rise in may  ,14
beige book homebuying activity slowed across most of the eighth district due to rising interest rates and rents rose  ,14
beige book labor shortages in the eighth district continue to place upward pressure on wages though there are indications that these pressures have eased slightly for some firms in recent weeks  ,14
average us gas price per gallon declines for the fourth week in a row in the week ended july 11 to 465  ,14
in a sample of mortgages in the st louis region 13 were in forbearance and 37 had a payment that was delinquent as of february according to atlantafed data zip codes with a majority of residents of color had higher rates  ,14
after declining then remaining fairly constant over the previous decade the share of us workers who are selfemployed has grown in the aftermath of the covid19 recession  ,14
chart of the week the us trade deficit narrowed 13 in may to a seasonally adjusted 855 billion the smallest gap since decembers deficit of 789 billion  ,14
in june the nations unemployment rate held at 36 the underemployment rate which tracks those marginally attached to the labor force and people working part time for economic reasons fell to 67 from 71  ,14
us employers added 372000 more workers to nonfarm payrolls in june taking the total to 1520 million job growth for the prior two months was revised lower by a combined 74000 per blsgov  ,14
st louis fed financial stress index increases for a second week in a row to 11661 in the week ended july 1 up from 13763 a week earlier 0normal stress  ,14
the us labor force participation rate slightly declined to 622 in june from mays 623 see the longterm trend in fred  ,14
the european commission said on wednesday that the reduction in gas consumption should start on august 1 and continue until the end of march next year ,14
the uk governments 5 pay offer to public sector workers was an attempt to address a host of pressing problems but it pleased no one ,14
ukraine and russia are close to agreeing a deal to secure the safe passage of millions of tonnes of grain through the black sea but remain at odds over how to ensure the security of the ports and ships along the crucial export route ,14
labour shortage threatens australias postpandemic resurgence ,14
brussels is preparing to tell eu members to cut gas consumption immediately warning that without increased conservation the continent risks running short of the fuel this winter as russia restricts supplies ,14
china growth hopes rest on troubled local government financing vehicles ,14
homeowners in china have joined a countrywide mortgage boycott of unfinished houses as rising home loan risks at banks cause panic ,14
chinas economy narrowly escaped a contraction in the second quarter as president xi jinpings zerocovid policy stoked expectations that beijing would inject hundreds of billions of dollars of stimulus to shore up growth  ,14
inflation is now predicted to hit 76 this year in the euro area ,14
brazil to turn on spending taps in runup to presidential vote ,14
russia and ukraine have made very substantive progress on a plan to avert a global food crisis by securing the safe passage of millions of tonnes of grain through the black sea the head of the united nations said ,14
just in us consumer prices rose more than forecast in june hitting an annual pace of 91 a fresh 40year high that cements expectations the federal reserve will deliver another historically large interest rate increase this month ,14
the uk economy returned to growth in may after a contraction in april surprising economists and raising expectations for a larger interest rate increase by the bank of england at its next meeting  ,14
fake us inflation report circulates a day ahead of data release ,14
the number of visitors at us national parks is down more than 5 year on year but still remains just above 2019 levels ,14
euuk relations have become so gridlocked that the ministerial body that governs britains trade deal with brussels has not met for over a year ,14
rising interest rates and surging risk premiums in bond and equity markets have conspired to create the biggest increase in costs of capital that i have seen in decades my estimates for costs of capital in us terms for us amp global companies in july 2022  ,14
us weekly jobless claims hit fresh 8month high  ,14
tesla ceo elon musk sees inflation declining towards the end of this year  by briansozzi,14
june existing home sales decrease by 54 coming in lower than expected at 512 million ,14
the eu asks countries to cut gas usage by 15 as the european economy continues to face off against geopolitical pressures from russia ,14
goldman sachs ceo on inflation economic conditions need to get tighter  by briansozzi ,14
housing starts are behaving just as we expected first american deputy chief economist odeta kushi says adding the housing market is slowing the federal reserve tightening is having its intended effect on this very interest ratesensitive sector  ,14
recession worries grow as data out from bac find global growth expectations are at an alltime low with fund manager sentiments feeling max bearish ,14
homebuilder sentiment for the month of july plummets to 55 the largest singlemonth drop for the index ,14
gs forecasts a 38 unemployment rate by the year 2023 ,14
the job market is poised to slow sharply goldman warns  by briansozzi ,14
inflation problems persist no thanks to consumer resilience  by samro ,14
backtoschool spending to reach a new high this year deloitte  by yaseennshah22 ,14
commerce secretary expects vote on stalled chips bill next week says biden will sign this summer  by benwerschkul ,14
social security on track for huge costofliving increase  by kerryhannon ,14
inflation very high odds well finish the year materially higher says investor  by inesferre ,14
recession barometer flashes new warning sign as inflation pressures fed policy  by bcheungz ,14
we just had a 91 cpi print simplifyetfs ceo paul kim says inflation is here to stay for a bit maybe a couple years even full comments ,14
university of michigans preliminary consumer sentiment reading comes in higher than estimated at 511 ,14
june retail sales came in higher than expected rising by 10 what it tells us is the american consumer is out there very much paying those prices that are rising bcheungz says consider that the retail sales number you should adjust that for inflation ,14
inflation consumers spend 40 of monthly food budgets on restaurants survey reveals  by alliecanal8193 ,14
inflation consumers are reacting to high food prices says grocer  by inesferre ,14
jamie dimon says economic risks nearer than before in new warning  by alexandraandnyc,14
a look at the latest jobless claims numbers ,14
quarter of americans say will likely buy an electric vehicle next as ev sales jump  by prass ,14
inflation food prices soar in june as white house says prices are too high  by alliecanal8193 ,14
inflation coffee visits to starbucks dunkin drop as recordhigh pricing takes hold  by alliecanal8193 ,14
the us bureau of labor statistics released consumer price index data for june 2022 and it will come as no surprise that inflation is rampant  ,14
a look at wage growth vs cpi growth ,14
a look at the cpi year over year change since 1970  ,14
yearoveryear cpi data from the month of june rises by 91 when you look at the prices of gasoline fuel oil you did see increases on a monthovermonth basis bcheungz says 112 on gasoline fuel oil did decline by 1 ,14
pet food was up 103 yoy pets pet supplies and accessories up 93 yoy,14
food yoy price increases from the cpi report eggs 331 butter 213 chicken 186 milk 164 coffee 158 cookies 147 breakfast cereal 142 fish and seafood 110 bread 108 uncooked ground beef 97 pork 90 fruits and vegetables 81,14
some yearoveryear prices from the cpi report gasoline 599 energy 416 airline fares341 new vehicles 114 food and beverages 10 used cars and trucks 71 shelter 56 apparel 52,14
breaking inflation surges to new 40year high as cpi rises 91 year over year in june the highest increase since november 1981  by alexandraandnyc ,14
june cpi preview inflation likely surged to new 40year high last month  by alexandraandnyc ,14
economists we will see some relief from soaring inflation  by daniromerotv ,14
inflation data already out of date white house downplays cpi expectations  by benwerschkul ,14
online inflation slows to 03 in june while online grocery prices increase by 124 another category that was up 113 year over year was pets products inesferre says ,14
if you look at the forwardlooking indicators i think theres a real clear case for a slowdown in the inflation pressure mastercard us chief economist michelle meyer says on the strength of the consumer full comments ,14
were expecting another strong inflation print deutsche bank chief us economist matthew luzzetti says adding for a market thats been dealing with certainly recession fears i think this week will be renewed fears about elevated inflation  ,14
the biggest problem for the us housing market is that there arent enough homes available the sales slowdown probably wont do much to alleviate the situation and over time could make it even worse ,14
the housing market and construction have cooled as higher interest rates start to bite ,14
india relies heavily on imports for both crude and edible oils which have become costly in rupee terms pushing up inflation ,14
the uk is planning to ease rules on banks insurers and investors to help london remain europes financial hub after brexit ,14
european officials and executives are in suspense this week about whether russia resumes the flow of natural gas through the nord stream pipeline this week as worries about potential shortages and rationing rise ,14
china moved to quash a revolt among homeowners who have threatened to renege on mortgages on unfinished properties ,14
sales of fixedrate annuities are expected to log a record for the second quarter amid market turmoil ,14
costs were up broadly across the economy with gasoline far outpacing other categories  ,14
heard on the street gasoline and other prices have slipped but inflation could remain uncomfortably high ,14
exchange operator cme is rolling out a new lumber futures contract aimed at boosting the trade in twobyfour derivatives which has dwindled in recent years and exacerbated wild price swings in wood ,14
a new lumber futures contract is meant to boost twobyfour trading with smaller loads a central delivery point and eastern species of wood  ,14
the inflation report is coming out in about a half hour and you know the number wont be good if this number is higher than 9 look out for some huge huge selling,14
initial claims 251k vs 240ke continuing 1384m vs 134me philly fed 123 vs 08e,14
indias fy23 growth forecast cut to 7 rbi to stay hawkish industry body says reuters ,14
japan posts 10 bln trade gap in june as energy imports surge reuters ,14
china takes steps to ease up on regulatory crackdown as economy slows reuters ,14
france urges more inflation relief from firms making big profits on energy crisis reuters ,14
importers paid 32 bln in us tariffs on china tech importsindustry report reuters ,14
uk inflation hits 94 bolstering bets on big boe rate hike reuters ,14
mortgage demand drops to a 22year low as higher interest rates and inflation crush homebuyers cnbc ,14
economic calendar wed 72022 via econoday mba mortgage applications 700 am et existing home sales 1000 am et eia petroleum status report 1030 am et 20yr bond auction 100 pm et,14
june housing starts unexpectedly fall while building permits exceed consensus sa ,14
75 of middleclass households say their income is falling behind the cost of living cnbc ,14
us gasoline prices fall to twomonth low with pump pain easing bbg ,14
china disputes report xi invited europe heads to beijing meeting bbg ,14
bofa survey shows full investor capitulation amid pessimism bbg ,14
us home builder sentiment plunges services activity in new york region stalls reuters ,14
bank data shows us consumer financial health holds up amid rising inflation reuters ,14
economic calendar tues 71922 via econoday housing starts and permits 830 am et 4week bill announcement 1100 am et 8week bill announcement 1100 am et,14
china risks hard landing of housing sector exofficial warns bbg ,14
china weighs mortgage grace period to appease angry homebuyers bbg ,14
britain on course for hottest day on record reuters ,14
russians buying cheaper food items as incomes fall says leading retailer reuters ,14
the us is exporting inflation and fed hikes will make it worse bbg bizweek ,14
diverging jobs data raise questions about labor market health wsj ,14
goldman says its premature to dismiss inflation fears bbg ,14
big us banks see loan growth slowing as outlook for demand economy darkens reuters ,14
economic calendar monday 71822 via econoday housing market index 1000 am et 3month bill auction 1130 am et 6month bill auction 1130 am et treasury international capital 400 pm et,14
a dip in gasoline use stokes debate over demand destruction bbg ,14
beijings assurances on mortgage protests fail to convince investors reuters ,14
china mortgage boycott data erased by censors as crisis spreads bbg ,14
chinas economy brakes sharply in q2 global risks darken outlook reuters ,14
econ calendar fri 71522 retail sales empire state manufacturing index import and export prices 830 am et raphael bostic speaks 845 am et industrial production 915 am et business inventories consumer sentiment 1000 am et baker hughes rig count 100 pm et,14
analysis china makes tweaks but tough covid policy still drags on economy reuters ,14
uk lenders expect biggest fall in mortgage demand since q2 2020 reuters ,14
eu cuts euro zone growth forecasts revises up inflation outlook reuters ,14
rents in us rise at fastest pace since 1986 buoying inflation bbg ,14
housing shortage spreads across us becoming coasttocoast crisis bbg ,14
econ calendar th 71422 jobless claims 830 am et ppifinal demand 830 am et eia natural gas report 1030 am et 3amp6month bill announcement 1100 am et 10yr tips amp 20yr bonds 1100 am et 4amp8week bill auction 1130 am et fed balance sheet 430 pm et,14
recap 713 rwallstreetbetssays public inflation is at 91 fed inflation is at 91 so far,14
jun cpi mm 13 v 11e yy 91 v 88e,14
britain proposes dropping antidumping measures against chinese steel reuters ,14
chinas exports bounce back but global risks darken trade outlook reuters ,14
china q2 gdp growth seen dipping to 1 on covid hit 2022 growth at 4 reuters ,14
commodity swings could pose outsize hit to economy says g20 watchdog reuters ,14
uk economy jumps in may as doctors and travel agents get busy reuters ,14
eu edges closer to ending toobigtofail banks by 2024 reuters ,14
euro zone industrial output rises beyond expectations in may reuters ,14
us cpi preview past the headline into the core reuters ,14
economic calendar wed 71322 mba mortgage applications 700 am et cpi 830 am et atlanta fed business inflation expectations 1000 am et eia petroleum status report 1030 am et 30yr bond auction 100 pm et beige book 200 pm et treasury statement 200 pm et,14
pc shipments suffer steepest decline in years wsj ,14
spain to impose temporary taxes on banks power companies pm says ,14
uk retailers see biggest squeeze since pandemic as inflation bites brc ,14
fear has taken the wheel german investor morale nosedives in july reuters ,14
homebuyers are canceling deals at the highest rate since the start of the pandemic cnbc ,14
us small business sentiment drops near 912year low in june nfib says ,14
fresh us inflation peak to keep fed on aggressive rate path bbg ,14
econ calendar tues 71222 nfib small business optimism index 600 am et 4week bill announcement 1100 am et 8week bill announcement 1100 am et 52week bill auction 1130 am et thomas barkin speaks 1230 pm et 10yr note auction 100 pm et,14
wealth growth vs gdp ,14
wheat corn soybeans all have broken down ,14
us leading economic index mm jun 08 est 06 prev r 06 ,14
high recession risks underscore rising credit challenges fitchratings ,14
us jobless claims hit eightmonth high as labor market cools bbg ,14
canadian new house price index jun 02 est 03 prev 05,14
us initial jobless claims jul 16 251k est 240k 244k us continuing claims jul 9 1384k est 1340k 1331k,14
skorea to cut taxes for companies workers and retail investors rtrs ,14
swiss money supply m3 yy jun 01 prevr 02,14
german energy regulator bundesnetzagentur head real gas flows over nord stream 1 are above nominations,14
china foreign ministry says indonesian president widodo will visit beijing next week global times,14
japan machine tool orders yy jun f 171 prev 171,14
uk psnb ex banking groups jun 229bln est 240bln prev 140bln uk public sector net borrowing jun 221bln est 212bln prev 132bln,14
new zealand credit card spending mm jun 13 prev 18 new zealand credit card spending yy jun 35 prev 22,14
japanese trade balance jun 13838b est 15597b prev 23847b prevr 23855b japanese exports yy jun 194 est 170 prev 158 japanese imports yy jun 461 est 463 prev 489,14
new zealand trade balance jun nz0701b prev nz0253b new zealand exports jun nz642b prev nz695b new zealand imports jun nz712b prev nz669b,14
imfs 2022 german growth forecast revised down to 12 08 for 2023 may forecasts saw around 2 in 2022 just over 2 in 2023 inflation seen reaching 77 in 2022 48 in 2023 may forecasts saw 65 35,14
eurozone consumer confidence jul p 270 est 249 prev 236,14
canadian cpi boc core mm jun 03 prev 08 canadian cpi boc core yy jun 62 est 84 prev 61 canadian cpi core common yy jun 46 est 42 prev 39 canadian cpi core median yy jun 49 ,14
canadian cpi nsa mm jun 07 est 09 prev 14 canadian cpi yy jun 81 est 84 prev 77 canadian consumer price index mm jun 1529 est 1532 prev 1519,14
us home sales fell again in june economists estimate wsj ,14
italian current account balance may 1251bln prev 219bln,14
uk house price index yy jun 128 est 120 prev 124,14
south african cpi mm jun 11 est 09 prev 07 south african cpi yy jun 74 est 73 prev 65 south african cpi core mm jun 06 est 05 prev 02 south african cpi core yy jun 44 est 43 prev 41,14
turkish consumer confidence sa jul 680 prev 634,14
uk ppi output nsa mm jun 14 est 10 prev 16 uk ppi output nsa yy jun 165 est 160 prev 157 uk ppi input nsa mm jun 18 est 12 prev 21 uk ppi input nsa yy jun 240 est 230 prev 221,14
uk rpi mm jun 09 est 08 prev 07 uk rpi yy jun 118 est 118 prev 117 uk rpi ex mortgage int payments yy jun 119 est 120 prev 118,14
chinas premier signals growth target flexible as economy slows bbg ,14
uk pay settlements hold at 4 highest since 1992 rtrs ,14
russian pres putin russia iran discussed usage of national currencies in bilateral settlement both russia turkey satisfied by meeting in istanbul on july 13th on grain exports,14
ukraine and russia near deal to end blockade of grain exports ft ,14
oatt nz change in gdt price index 19jul 50 prev 41 dairy auction avg winning price mt usd 4166 prev 4360 change in whole milk powder 51 prev 33 dairy auction whole milk powder mt usd 3757 prev 3961 ,14
french energymin we will be in a position to deliver gas to germany if germans are in need,14
italy extends cut on fuel excise duties to aug 21st from aug 2nd,14
us housing starts jun 1559k est 1580k prev 1549k us building permits jun 1685k est 1650k prev 1695k us housing starts mm jun 20 est 20 prev 144 us building permits mm jun 06 est 27 prev 70,14
european commission doesnt expect nord stream to restart wsj ,14
eurozone cpi yy jun f 86 est 86 prev 86 eurozone cpi mm jun f 08 est 08 prev 08 eurozone cpi core mm jun f 02 est 02 prev 02 eurozone cpi core yy jun f 37 est 37 prev 37,14
eurozone construction output mm may 04 prevr 10 eurozone construction output yy may 29 prevr 28,14
us average retail gasoline price falls below 450 a gallon for the first time since may 16,14
uk grocery price inflation was 99 in four weeks to july 10 says kantar second highest level it has ever recorded britons facing a 454 pounds 5437 increase in annual grocery bills,14
uk workers rejoin jobs market at fastest pace since before covid bbg ,14
uk claimant count rate mm jun 39 prev 40 uk jobless claims change mm jun 200k prevr 347k,14
uk ilo unemployment rate 3m apr 38 est 38 prev 38 wkly earnings exbonus 3myy apr 43 est 43 prev 42 avg wkly earnings 3myy apr 62 est 67 prev 68 employment change 3m3m apr 296k est 170k prev 177k,14
swiss exports real mm jun 09 prevr 29 swiss imports real mm jun 01 prevr 77 swiss watch exports real yy jun 81 prev 136,14
us net longterm tic flows may 1553b prev 877b prevr 872b us total net tic flows may 1825b prev 13b prevr 27b,14
wh economic adviser bernstein avg gasoline prices seen falling below 4gallon in some places coming weeks,14
lmt pentagon nears f35 jet deal worth about 30 billion rtrs ,14
us nahb housing market index jul 55 est 65 prev 67,14
goldman sachs ceo market environment has become more complicated inflation is deeply entrenched in economy,14
oott algerian pres to sign agreement to provide italy with natgas with occidental eni and total worth 4 bln state media,14
iea warns europe must cut gas consumption immediately ,14
canadian housing starts jun 2738k est 2740k prev 2873k,14
c big us banks see loan growth slowing as outlook for demand economy darkens rtrs ,14
boes saunders headline gdp growth looks like it has slowed in q2 harder to know for underlying growth market sector gdp in q2 not as weak as headline figure suggests,14
new zealand performance of services index jun 554 prev 552 prevr 553,14
russian lawmaker slutsky agreements on ukrainian grain exports will not lead to resumption of russiaukraine talks tass,14
canadian health minister canada has reached new deal with gsk for flu vaccines deal for gsk to provide 4 mln doses per year for seasonal flu,14
us business inventories mm may 14 est 14 prev r 13,14
us univ of michigan sentiment jul p 511 est 500 prev 500 current conditions 571 est 537 prev 538 expectations 473 est 470 prev 475 1year inflation 52 est 53 prev 53 510 year inflation 28 est 30 prev 31,14
us capacity utilisation mm jun 800 est 808 prevr 803,14
us manufacturing sic production mm jun 05 est 01 prevr 05,14
canadian wholesale trade sales mm jul 16 est 20 prev 05,14
us retail sales advance mm jul 10 est 09 prev 03 us retail sales ex auto mm jul 10 est 07 prev 05 us retail sales ex auto and gas jul 07 est 01 prev 01,14
us empire manufacturing jul 111 est 20 prev 12,14
china sees most covid cases since may as lockdowns spread bbg ,14
eurozone trade balance sa may 260bln est 350bln prevr 318bln eurozone trade balance nsa may 263bln prev 324bln,14
eu to adopt new russia sanctions legal tweaks to avert food shortages rtrs sources ,14
italian cpi mm jun f 12 est 12 prev 12 italian cpi yy jun f 80 est 80 prev 80 italian cpi eu harmonised mm jun f 12 est 12 prev 12 italian cpi eu harmonised yy jun f 85 est 85 prev 85,14
spanish house transactions yy may 277 prev 119,14
eurozone eu27 new car registrations jun 154 prev 112,14
german economy is moving into recession deutsche bank says bbg ,14
china stats bureau spokesman chinas economy faces many challenges,14
china stats bureau spokesman economic growth of 04 in q2 hard won,14
chinas economy expands at slowest pace since wuhan outbreak bbg ,14
china retail sales yy jun 31 est 03 prev 67 retail sales ytd yy jun 07 est 12 prev 15,14
china industrial production yy jun 39 est 4 prev 07 industrial production ytd yy jun 34 est 35 prev 33,14
china paper sees increase in foreign purchase of ashares in 2h securities daily ,14
credit card borrowing rises as cost of living takes toll on consumers times ,14
china gdp data to show sharp slowdown in q2 tepid recovery in june rtrs ,14
rio tinto secondquarter iron ore shipments rise about 5 rtrs ,14
businessnz manufacturing pmi jun 497 prevr 526,14
china formin wang chinaus ties are at a critical moment xinhua,14
terry mccrann lowest australian jobless rate in nearly 50 years locks in 50bps hike from rba next month the australian ,14
european commission forecasts inflation at 76 in 2022 4 in 2023 inflation to peak in q3 2022 to drop below 3 in q4 2023  ,14
german eco ministry economy had strong h1 despite ukraine war russian gas deliveries uncertainty clouding h2 outlook,14
turkish industrial production mm may 05 est 03 prev 00 turkish industrial production yy may 91 est 80 prev 108,14
swiss producer amp import prices mm jun 03 prev 09 swiss producer amp import prices yy jun 69 prev 69,14
swedish cpi mm jun 14 est 10 prev 10 swedish cpi yy jun 87 est 83 prev 73,14
german wholesale price index mm jun 01 prev 10 german wholesale price index yy jun 212 prev 229,14
lowest jobless rate since 1974 sends rba rate bets soaring yahoo ,14
uk demand for homes falls for a third month as market cools times ,14
japan firms to pass on costs of rising commodity prices weak yen rtrs ,14
fuel prices should have fallen by an extra 4p in the last month the telegraph oott ,14
us monthly budget statement usd jun 888b est 750b prev 1742b,14
wh economic adviser boushey congress can do its part on us inflation fight,14
us cpi outpaces forecasts in june sees fastest annual increase since december 1981 livesquawk ,14
wh economic adviser deese cpi data shows urgency for congress to pass legislation to spur us semiconductors manufacturing cnbc,14
us real avg hourly earning yy jun 36 prevr 29 us real avg weekly earning yy jun 44 prevr 40,14
us cpi yy jun 91 est 88 prev 86 us cpi mm jun 13 est 11 prev 10,14
brazilian retail sales broad mm may 02 est 17 prev 07 brazilian retail sales broad yy may 07 est 25 prev 15,14
brazilian retail sales mm may 01 est 10 prev 09 brazilian retail sales yy may 02 est 24 prev 45,14
us inflation poised to hit fourdecade high keeping fed on aggressive rate path devpeter previews todays cpi release  ,14
south africa retail sales constant yy may 01 est 20 prev 34 south africa retail sales mm may 10 est 06 prev 02,14
us mba mortgage applications jul 8 17 prev 54,14
eurozone industrial production sa mm may 08 est 03 prevr 05 eurozone industrial production wda yy may 16 est 03 prevr 25,14
spanish cpi core mm jun 07 prev 07 spanish cpi core yy jun f 55 prev 55,14
spanish cpi eu harmonisedmm jun f 19 est 18 prev 18 spanish cpi eu harmonised yy jun f 100 est 100 prev 100,14
spanish cpi mm jun f 19 est 18 prev 18 spanish cpi yy jun f 102 est 102 prev 102,14
